id,revenue
3213,101270613.53201705
3214,19649213.578433026
3215,5303608.709048338
3216,33711190.3762695
3217,340759251.36717206
3218,19548088.223550715
3219,23998860.449961863
3220,147435610.02065212
3221,14401149.44948834
3222,28555761.933656745
3223,33032362.06092163
3224,9110551.075934434
3225,14252479.219859952
3226,28651373.0745475
3227,101809323.6520197
3228,211283087.796377
3229,137113511.9918051
3230,40289873.14452746
3231,44577883.730674766
3232,39560652.79897544
3233,19440661.12628021
3234,12975025.323102457
3235,36024606.705378
3236,5264961.323572322
3237,45101377.94575193
3238,20334652.625220474
3239,13943868.815836266
3240,317644847.5929337
3241,7326100.534048671
3242,6922388.608275204
3243,22499749.285938967
3244,2743754.0314342277
3245,27890068.434721008
3246,56672808.974215135
3247,55501838.489167176
3248,54912270.555947974
3249,34809985.90717213
3250,430586104.9113751
3251,16969710.711228997
3252,34489180.890996024
3253,46262074.807970114
3254,15370750.566948293
3255,2657686.2605108223
3256,42400179.814596385
3257,58075842.16557584
3258,84637469.94635276
3259,37416273.48541235
3260,19529997.686946265
3261,390158190.90196955
3262,35621645.03681282
3263,14740493.4773557
3264,2468655.1378934877
3265,3613974.4764763154
3266,6643395.767670031
3267,42190214.87771716
3268,1788513.2392937646
3269,36978799.66979561
3270,60838265.13872457
3271,31808449.661004525
3272,23653749.280510582
3273,15366968.556242865
3274,449713251.28467315
3275,36387728.49266538
3276,19078585.062104177
3277,19271011.996486668
3278,138601809.78657582
3279,63142730.54628774
3280,348858193.69264936
3281,3043344.876574591
3282,6589375.945068287
3283,436926490.67434824
3284,49754121.3662313
3285,42907846.951315664
3286,9686439.598729031
3287,32838771.01932241
3288,14535158.803269558
3289,67923819.23563965
3290,66122219.88834016
3291,44951193.86046007
3292,160635839.2316175
3293,64733467.49087364
3294,19619898.049946837
3295,26871695.458753668
3296,9224123.666454308
3297,16764783.776929947
3298,110811217.37117173
3299,22800665.953638773
3300,36526808.67798909
3301,12235550.140016139
3302,22787196.972465716
3303,13959972.906708289
3304,19884808.11472917
3305,46639088.11591905
3306,6072896.826509557
3307,58950247.67364851
3308,25515992.27114621
3309,27969526.94277869
3310,12583182.71912514
3311,33443621.765141193
3312,25002807.32320804
3313,61705378.95549739
3314,36796433.041164614
3315,219635872.11344773
3316,52209499.10526586
3317,15106080.672809957
3318,8858450.023054363
3319,21104425.071427397
3320,36543983.81755023
3321,37175239.14566365
3322,25093330.232813686
3323,120513125.25849876
3324,8754493.115414256
3325,107965593.68427789
3326,195888919.74488533
3327,48662010.131524675
3328,30747616.0349326
3329,22499137.37221519
3330,114247028.74715681
3331,16068249.736069152
3332,43544639.20654385
3333,387404885.2842854
3334,12833803.869473074
3335,27536736.757627178
3336,35508684.45284054
3337,1837625.5815159562
3338,30368075.291813172
3339,5464567.321542411
3340,105219951.08211935
3341,15164371.42595831
3342,29952096.782189365
3343,48301426.07790187
3344,3364017.801964537
3345,32536544.109658245
3346,42858605.54082137
3347,4578969.775517228
3348,54540668.08057558
3349,52114598.59928932
3350,250856161.99310482
3351,62027101.81951622
3352,10625366.196808642
3353,86979606.67984793
3354,16553251.322552485
3355,17343535.780258253
3356,43118553.14328322
3357,3891809.9645947386
3358,35639168.5422441
3359,73889741.02052625
3360,46246086.1464813
3361,187437663.10742953
3362,11055272.07750632
3363,17987506.49829275
3364,42449467.40033051
3365,5258433.489407278
3366,120875505.52219747
3367,144948890.61183175
3368,15999871.998087075
3369,54835155.04727848
3370,44973564.847932294
3371,45336235.405511834
3372,65614247.8220925
3373,51802964.87097271
3374,22294686.39578569
3375,98650271.53321436
3376,43632102.62871823
3377,17980398.42280947
3378,28781633.337326575
3379,311787399.04383665
3380,37835586.54334638
3381,17382399.473554216
3382,5634273.30240391
3383,24668134.365350362
3384,66360516.89751533
3385,107742457.6630477
3386,3975517.075961231
3387,19920758.85813869
3388,157348512.32727894
3389,817821436.2524464
3390,27040111.136483118
3391,28669361.16826155
3392,37259118.529683344
3393,19888511.68910787
3394,180927406.958098
3395,181691424.49574935
3396,14511332.813736087
3397,12836353.97199419
3398,325264331.1738823
3399,84182329.03855693
3400,31914024.13214082
3401,7217515.348450715
3402,11923449.29759184
3403,110692861.71856001
3404,34080936.77905635
3405,34466124.597025976
3406,149220846.23436454
3407,251086947.59387007
3408,41595895.869749315
3409,16580552.486016817
3410,42077579.54733215
3411,76340100.83982669
3412,26317619.086105842
3413,162593979.2835007
3414,3802906.000755566
3415,31128582.8857474
3416,64449811.628347024
3417,56570566.76951396
3418,53835853.46773403
3419,282506713.77850246
3420,6136454.814247079
3421,43130860.161106825
3422,7069921.836380042
3423,444982795.7368243
3424,3226685.986735298
3425,23442099.172583006
3426,67182636.55656527
3427,38605577.42858706
3428,12534885.582296973
3429,64141201.24731491
3430,644339325.5243044
3431,18555343.067444168
3432,18276107.769568272
3433,13776170.107007291
3434,19147685.092605457
3435,276457922.0001418
3436,186962220.6153338
3437,6596898.736896949
3438,41568161.386806004
3439,47541390.385669336
3440,42647851.452753216
3441,78764381.23330952
3442,22823792.235288005
3443,13205337.37262053
3444,11686419.272866566
3445,56656723.902796656
3446,4018743.5046362136
3447,29624241.832451567
3448,68604407.08357304
3449,18212854.058847643
3450,45150194.01492289
3451,37324713.020664014
3452,49286991.68901167
3453,54620879.78217935
3454,35470986.15774717
3455,18576693.259937543
3456,74443107.19948053
3457,19340857.714732226
3458,37499367.049818516
3459,634740366.8847318
3460,18106107.453209408
3461,31054714.492114685
3462,16279467.2877275
3463,70032747.38947034
3464,10134892.96573445
3465,44872679.47550895
3466,27444215.445871364
3467,30105785.13599816
3468,104974335.50910425
3469,27204932.09779833
3470,11053262.789089844
3471,37947141.88910674
3472,5167715.752602104
3473,25891465.617261935
3474,26851080.559979502
3475,306947032.83815736
3476,16017129.872575141
3477,47269226.3130782
3478,19667853.224393707
3479,249035891.29944935
3480,26806880.464447122
3481,14985813.35518337
3482,12993911.249750523
3483,17793725.306345247
3484,18427384.213151824
3485,115282326.61311775
3486,162453760.01782098
3487,53520843.216790736
3488,104852785.78440018
3489,34854561.58728922
3490,27998456.734382287
3491,14604870.136251733
3492,13047783.44593639
3493,31566284.047069725
3494,36800550.50409276
3495,109595297.49281386
3496,24534074.317137532
3497,48617580.895057715
3498,20811343.110926464
3499,16109287.51068675
3500,16835360.549859837
3501,128798475.3205133
3502,38864922.31094557
3503,49445609.15804535
3504,87681515.13527256
3505,9708471.254983205
3506,157590516.4657498
3507,394603637.6591092
3508,30683686.204044174
3509,22964571.30891778
3510,34633154.1617281
3511,83482443.78488995
3512,184296641.49266374
3513,18926067.64455633
3514,28789301.90734087
3515,3814089.98017748
3516,48191018.50524476
3517,567033757.7321259
3518,36064997.952362835
3519,33759795.43978515
3520,15963921.646550959
3521,9962770.388247442
3522,32010656.745267406
3523,51635979.15277402
3524,83111831.54157113
3525,301555478.7318481
3526,40861559.497180894
3527,41451582.106941536
3528,24932610.391775254
3529,438084546.9681965
3530,73013216.24446464
3531,102304279.9056958
3532,47205633.85301992
3533,31375435.317797776
3534,39816421.75726573
3535,217182760.90064058
3536,12975235.491279509
3537,172751794.02167282
3538,52806815.11402849
3539,36749552.75781431
3540,56288801.05771391
3541,46711497.20829075
3542,27371168.835049428
3543,18392903.602646675
3544,57447878.249162436
3545,4619424.783725441
3546,27125628.453533906
3547,217348155.7305098
3548,531376963.9027525
3549,6614387.412739038
3550,305059581.0665679
3551,129915491.49005121
3552,67236117.63969766
3553,88709779.88434954
3554,217953757.70928615
3555,169739331.95953944
3556,42983817.418536685
3557,39504235.79675059
3558,204774656.59383273
3559,47130881.08518369
3560,18788778.496403247
3561,77021736.07252774
3562,25924657.302385606
3563,21436741.848531097
3564,3462529.684672398
3565,8534347.769261183
3566,82773810.01928574
3567,28926571.79969175
3568,10460970.48775143
3569,148589871.58768132
3570,3465002.5079323966
3571,33148648.423147667
3572,180584819.63364685
3573,23234430.808381796
3574,33047891.89448644
3575,21641263.14785164
3576,41354327.34585417
3577,31002170.900066014
3578,46910873.583325155
3579,36348554.79795537
3580,61519729.007774614
3581,23225065.398444757
3582,134384723.09207657
3583,5517902.016506902
3584,37352264.79880517
3585,57956240.79489753
3586,45917533.74748547
3587,27259491.108901553
3588,6479669.6266969
3589,29075087.41903855
3590,61248713.278829396
3591,532112512.9985
3592,15711627.408939483
3593,4320285.281011433
3594,12042834.241198773
3595,33912062.91674991
3596,32815062.554700118
3597,14978398.623710655
3598,62966194.93190659
3599,23076550.244938374
3600,11934905.696770404
3601,12054969.983321285
3602,9098140.036643833
3603,20110116.227733728
3604,17886010.570035316
3605,52348584.393130906
3606,45469249.888356894
3607,49804244.847115785
3608,165074195.64023212
3609,17754888.76698434
3610,40683956.259412676
3611,12714423.323544705
3612,18119610.156098396
3613,17787313.875075202
3614,87450608.34283414
3615,68543789.04523651
3616,37967413.17062714
3617,34788072.435943335
3618,85653923.80984724
3619,2651034.118995286
3620,149824454.62240982
3621,308413937.02824277
3622,188599307.95298055
3623,174645500.64657417
3624,10959803.878149774
3625,17820923.062044635
3626,36445864.352141015
3627,42339598.11947867
3628,309544812.9242471
3629,18971101.700850543
3630,5472951.703022775
3631,170065018.60685676
3632,38606921.85546605
3633,88369432.04282466
3634,2862155.6626133383
3635,23844225.580595482
3636,46565933.631386414
3637,15857151.820729764
3638,37665843.33700533
3639,165796593.46030328
3640,497962690.61446595
3641,30484797.66936086
3642,13913052.058638932
3643,40097296.71010933
3644,14122993.84355877
3645,41431540.30832841
3646,41438172.8082015
3647,40216104.41733924
3648,14826799.275655005
3649,14501152.013452018
3650,40196881.410235904
3651,565075214.9622416
3652,35509741.30487955
3653,266751764.93241176
3654,16642954.750493644
3655,33503320.33350292
3656,40641882.85928997
3657,14487963.903367903
3658,15167584.925239656
3659,102398808.02515437
3660,227338293.06087872
3661,21357043.154379126
3662,35652028.71400108
3663,458159466.8190721
3664,12097011.545420252
3665,14534231.936319878
3666,17633099.035750173
3667,128876308.41894382
3668,60851667.251375094
3669,20903505.289267622
3670,46943125.47075285
3671,51183962.38828315
3672,23190703.344944682
3673,161334585.27308542
3674,27245349.0215912
3675,423398512.38023424
3676,102959860.48054995
3677,15196587.065684129
3678,40835328.42867136
3679,50208335.38013459
3680,7439475.803050583
3681,22691747.24991669
3682,177064046.526877
3683,17010981.76448731
3684,103980785.58386599
3685,180679075.25462005
3686,20889843.41982757
3687,154197858.73801303
3688,20051338.69590049
3689,17451624.377032038
3690,170269768.8358567
3691,9213861.032680048
3692,27204603.447081104
3693,69869688.86850214
3694,68879406.38470529
3695,100254274.25351845
3696,37434363.67541961
3697,40612200.24959024
3698,52391316.78401912
3699,21084063.142028302
3700,18866038.679293696
3701,77675330.27046977
3702,7252206.483446069
3703,44154250.036995575
3704,81159222.30147575
3705,32782130.8324289
3706,100797913.17427978
3707,4366421.407377176
3708,25991553.096037913
3709,372095180.12283623
3710,44860000.66265914
3711,14507063.523423143
3712,50940279.686399706
3713,59071462.34107266
3714,10085201.009865612
3715,60398331.933480114
3716,18151980.86336897
3717,10637236.420797534
3718,22090926.02688193
3719,64383379.76745973
3720,46459122.95313878
3721,2936410.793389814
3722,46545287.48799399
3723,6241040.91242276
3724,21397451.236041516
3725,59966272.713996515
3726,26205785.841831766
3727,138563241.78319356
3728,96533736.00260666
3729,29624098.36605099
3730,55561802.98264299
3731,184789028.25671837
3732,12652132.072558343
3733,187270711.21292746
3734,459955686.2835274
3735,25468846.676574335
3736,13445108.700441496
3737,26934517.085165378
3738,3146087.747505946
3739,14100863.33235917
3740,36705619.132549785
3741,24129358.866965838
3742,103195214.99638733
3743,38261630.548024125
3744,184831151.26613608
3745,40782142.162831485
3746,164204705.88632935
3747,4539492.195695458
3748,20846215.426538944
3749,26027351.225929238
3750,3449439.0641310825
3751,32166591.880687326
3752,3755181.948700188
3753,31356915.836937916
3754,42322483.84973996
3755,46754893.79620966
3756,20180170.315227523
3757,446677633.3007587
3758,123061500.9286576
3759,17126608.1457462
3760,213662747.84726474
3761,42618618.799224906
3762,309590721.05120534
3763,21148633.020284384
3764,19655257.157079265
3765,28777075.617757246
3766,22315658.623910867
3767,34134422.73183545
3768,35640302.50907177
3769,11119508.690387115
3770,21831967.52421618
3771,57473418.40955821
3772,66327429.736443765
3773,40554978.54708092
3774,12420761.27553337
3775,197596681.29962578
3776,84714075.14135662
3777,4365217.8831322165
3778,2042893.9151410358
3779,47876256.81909869
3780,4646334.455573093
3781,34249024.6842217
3782,6393516.29716333
3783,78656831.33924967
3784,8045876.325115975
3785,461269692.0603717
3786,38376904.96936652
3787,192063836.75560173
3788,465888932.454947
3789,41456799.698302396
3790,7776552.654140001
3791,30790379.75917845
3792,4990005.3682875205
3793,4961942.545583037
3794,3632142.1178629776
3795,411629251.7940703
3796,12038782.099071806
3797,31511051.715797164
3798,44843781.226970136
3799,31432673.66663265
3800,13209945.319375882
3801,66286125.242293045
3802,4587006.207729166
3803,26698353.921270832
3804,2652696.8750865827
3805,60504088.955432035
3806,96267397.24344353
3807,12882752.4845468
3808,6487071.534538551
3809,40219805.93125748
3810,27510950.325318452
3811,43736356.69562021
3812,18044336.042692356
3813,5528899.373025582
3814,13001788.453707332
3815,51832003.952845275
3816,117264972.44040985
3817,115318164.50439185
3818,87804602.52349085
3819,47863903.39187282
3820,88184473.58344856
3821,36810172.2920104
3822,21188092.3752599
3823,18495618.587641243
3824,8929771.791684993
3825,37316571.1255241
3826,53712884.50809214
3827,107757256.58469774
3828,14759385.353520453
3829,1829336.7106450906
3830,66270106.92488974
3831,2546820.5587168327
3832,299819485.016015
3833,73356990.34561983
3834,18704580.21222833
3835,19066303.76408919
3836,5691771.269596113
3837,34502426.72392687
3838,48727102.74114853
3839,31217071.11487381
3840,43420370.192688696
3841,19662750.189717494
3842,16103663.77942467
3843,15188775.259813877
3844,15748170.328692887
3845,2730537.6508779903
3846,11732314.898535764
3847,22885311.953198895
3848,20923210.95971051
3849,107398154.53239354
3850,36509267.850928046
3851,41232240.529338166
3852,18271131.85685488
3853,95376442.7257694
3854,3456183.336375118
3855,17382047.403333906
3856,50467669.307300664
3857,626973066.353934
3858,13733706.455242446
3859,46844992.816814974
3860,34302427.83246121
3861,54957178.35211784
3862,19985937.533805504
3863,113160510.95900656
3864,42900609.04524002
3865,51824001.01927016
3866,27814008.69863262
3867,86418826.65456916
3868,13641789.972280033
3869,54494158.180467464
3870,123965870.81104372
3871,526105029.8071035
3872,29581430.149779163
3873,55747690.16563337
3874,19785847.119555436
3875,44788938.26564388
3876,9647902.599296607
3877,67160277.34586129
3878,70581795.61211544
3879,374267652.3600788
3880,35884976.34517026
3881,1779421.0257223363
3882,18676321.80960584
3883,12052195.72452339
3884,165427906.86002502
3885,16036583.266119855
3886,46644804.15088399
3887,17578257.82842218
3888,19567037.6498149
3889,133948948.13136695
3890,224611164.019673
3891,18682000.106724855
3892,22475144.6260211
3893,415183590.56464607
3894,69691890.52901727
3895,28687400.380145725
3896,29844046.438016437
3897,51861681.675543234
3898,29689681.485884633
3899,571232522.302377
3900,52361338.01703817
3901,6086770.283569719
3902,2580008.2605829695
3903,36717350.84517449
3904,16159239.99259793
3905,25245170.670749255
3906,70955285.69936948
3907,30427203.836458627
3908,16554594.583514929
3909,6377217.171419279
3910,36835605.84946675
3911,6430663.653753035
3912,23018239.308564328
3913,104254246.08870333
3914,36056874.07628089
3915,295498211.28991896
3916,9912140.244132513
3917,27443495.075182572
3918,24010071.66632558
3919,45300978.589387275
3920,40816974.8128512
3921,3423241.2661783774
3922,36507014.52416708
3923,51298691.13578005
3924,47998960.88323518
3925,243748914.4973282
3926,25131404.711776633
3927,62496894.21427151
3928,110689696.08932613
3929,48047577.88153431
3930,11029556.165906934
3931,12584875.491781343
3932,37821334.7260297
3933,44375517.89049741
3934,65449570.17832926
3935,4495451.52778845
3936,18054748.50553505
3937,299973297.1299329
3938,18070835.225786228
3939,42937334.9438899
3940,4827960.420225639
3941,37232935.008694984
3942,220385066.7290107
3943,717532863.9415004
3944,30459193.674803637
3945,37027053.986513235
3946,13626774.21040712
3947,39380033.51655857
3948,15900391.465646196
3949,34006079.29446565
3950,26231837.14725071
3951,31021208.954476595
3952,49575325.25140075
3953,178925119.0833547
3954,524706291.9081157
3955,38771645.04216079
3956,75117720.9287385
3957,31985605.46681406
3958,12165627.108661149
3959,31599815.06503828
3960,15188597.956314886
3961,51209039.72687259
3962,27747428.842463683
3963,15684555.91904992
3964,784956047.9283097
3965,152769773.2473876
3966,26225315.600409497
3967,459401359.9480875
3968,63365621.89232513
3969,9649610.6185802
3970,34811636.68713763
3971,32262895.07886167
3972,48523581.95679297
3973,83735946.58921416
3974,6570006.272167478
3975,120227140.7651667
3976,82124920.53062744
3977,151903427.2206529
3978,154693027.34936506
3979,25428366.916630443
3980,10863617.334178155
3981,12145749.86099689
3982,11625111.673481874
3983,38308792.41934222
3984,147199157.01855785
3985,35920416.75360265
3986,829572891.9413608
3987,72992967.57740232
3988,21544424.92706118
3989,43835035.50959096
3990,48330144.95958128
3991,17024736.406680964
3992,16021154.479146563
3993,18380804.274462424
3994,34160803.00494057
3995,50552519.29235094
3996,57677905.55496696
3997,22501236.88667665
3998,145571418.05730206
3999,33732688.90142857
4000,107620563.98453769
4001,9051742.982855627
4002,193277013.71734688
4003,2619185.774442986
4004,59035072.855902284
4005,4589292.865943626
4006,35449727.66744347
4007,11958716.989773476
4008,8535880.759409897
4009,30602221.081261743
4010,4388804.095804659
4011,27144366.288670868
4012,192666378.32140747
4013,62373625.07573448
4014,4612929.925997995
4015,46492527.230666265
4016,30970632.341338668
4017,33025658.87928859
4018,90622545.01518181
4019,360571857.7655973
4020,34594830.27281288
4021,46452578.23404444
4022,44787406.484816216
4023,266408765.01273072
4024,71875559.50511985
4025,16507050.050261648
4026,70473943.11561447
4027,59341490.953970045
4028,10481034.50880117
4029,1917097.9209827685
4030,31438765.042092223
4031,173530367.13960302
4032,14296680.079897633
4033,12737504.2748183
4034,7184160.090189707
4035,57022500.156369865
4036,24293752.368364435
4037,38452773.32542468
4038,22303836.1774049
4039,74830472.20297757
4040,18033005.45897745
4041,8674114.687845731
4042,38250127.63661341
4043,12551550.876232278
4044,103128437.40176877
4045,39487111.356731966
4046,17358301.55298344
4047,604441691.3587861
4048,19861385.393555313
4049,2642965.2979730396
4050,20046599.410194702
4051,455559960.15067345
4052,19346672.283312462
4053,9713360.370046725
4054,2924639.4028745876
4055,27816988.81377724
4056,12685623.9878761
4057,2218920.286753674
4058,36533815.64801402
4059,10718569.86595109
4060,42137504.463996485
4061,130476767.01451576
4062,34579463.93163217
4063,31610583.45612638
4064,513646697.0603855
4065,145393030.46073762
4066,31743019.40977267
4067,52683454.586577654
4068,22877414.876119778
4069,32489481.47994487
4070,23501187.58219032
4071,51234623.295837596
4072,39364935.55084071
4073,136373072.25017273
4074,3034574.1584443897
4075,18903005.591134
4076,37703174.94235811
4077,243731533.7679838
4078,24514480.82273458
4079,90590646.2065872
4080,25035497.546431217
4081,24742203.49530504
4082,227423255.8028541
4083,83701366.2355308
4084,15074172.43694852
4085,42626829.298182085
4086,151219660.68436417
4087,35734261.77271299
4088,41068015.311083645
4089,49670466.92284289
4090,17152372.346701503
4091,106444827.11330388
4092,42735966.47976028
4093,64579627.37450222
4094,13821368.288618939
4095,137149704.65122148
4096,42404055.59021635
4097,52675712.194457226
4098,34078140.391719416
4099,19438008.05719681
4100,56263139.45768329
4101,32014480.322009474
4102,5420486.440184232
4103,46938934.21018219
4104,11736313.587081844
4105,2813856.7495364225
4106,12367340.838124495
4107,14111129.010550706
4108,28410015.966782518
4109,2196313.9610878597
4110,47008670.58563937
4111,9924221.165289696
4112,32031301.20279171
4113,16531886.786268422
4114,145291237.75088996
4115,25338964.00063079
4116,37018723.72911563
4117,21520290.042426873
4118,53076485.44190148
4119,73483632.08428319
4120,16048217.49725377
4121,19042790.725883927
4122,175904730.28679672
4123,26826258.58251474
4124,43197407.06367688
4125,21759653.39399469
4126,17057222.76176389
4127,15810074.478685006
4128,32057274.370281924
4129,15421064.088372523
4130,20917236.4537559
4131,232866191.8463544
4132,174368526.1400464
4133,49973623.53619803
4134,33892444.62435346
4135,25362901.971013065
4136,398858063.21180105
4137,21334363.089838684
4138,45717049.1763076
4139,29253511.78725004
4140,62825454.24133664
4141,18184400.966568187
4142,57735520.38065358
4143,31721233.065903954
4144,10392596.141868433
4145,35180431.39206228
4146,7496093.341096734
4147,16066044.607347427
4148,65619948.20662264
4149,16376106.853751704
4150,16874739.83552773
4151,14466445.306517445
4152,33301281.906180166
4153,43198756.39042353
4154,19171970.557230085
4155,20556353.119370464
4156,25054951.351939067
4157,15799804.184560215
4158,10850129.975314904
4159,69939468.25078158
4160,248512688.96466118
4161,45947196.12873772
4162,56535615.549329646
4163,204048578.87296584
4164,23959223.314500045
4165,24387424.11077843
4166,27128961.85831461
4167,49416687.04821232
4168,12942875.800107911
4169,20038337.450696215
4170,21569588.78821358
4171,137517193.83145925
4172,101863869.65305814
4173,17163684.14325242
4174,18828818.078765158
4175,8579746.43450005
4176,28735809.131674405
4177,2052254.0387102088
4178,496592179.6173737
4179,9956071.059950687
4180,126828438.55736598
4181,48151903.95723022
4182,8614219.768639132
4183,48924458.84274012
4184,31305820.75791914
4185,8289045.123316017
4186,33502976.43162413
4187,31902724.164488226
4188,30694145.078293443
4189,5028481.162910157
4190,2202462.000125408
4191,19018843.210377418
4192,3519954.2983628893
4193,445676679.98389214
4194,137874245.77473694
4195,28723364.21220634
4196,55988790.164848365
4197,34455961.69823297
4198,2691419.514547639
4199,28593630.88455842
4200,94073757.2980707
4201,59570549.469114214
4202,107325015.42464632
4203,17047935.66701141
4204,48671407.74030792
4205,10600740.766970027
4206,16179576.10683339
4207,374261147.4825728
4208,574336958.0469103
4209,88117730.40339917
4210,105438626.10982186
4211,41630768.27774762
4212,563614759.6161438
4213,7040078.179138972
4214,46832503.91184973
4215,7332093.8209748985
4216,6710382.834406453
4217,6609877.439967838
4218,45641708.584373035
4219,35707369.12181178
4220,43221931.7820232
4221,3245171.6129081575
4222,2151664.622648514
4223,97112317.2472175
4224,26919670.726932947
4225,33496728.43846828
4226,43852771.066161744
4227,39805725.86515316
4228,1807995.0271904434
4229,98509392.63850518
4230,37917798.62962379
4231,28097467.885937806
4232,36722768.43322223
4233,53366802.578525335
4234,42071226.070543624
4235,23840264.500692964
4236,11693475.784688955
4237,27387418.98688333
4238,65274177.41127817
4239,166886815.29523227
4240,295411707.44888216
4241,123384595.93564986
4242,23782555.005182657
4243,3660367.925735297
4244,100775294.8750115
4245,24198270.974816814
4246,22845832.446134735
4247,44732030.75305524
4248,27679223.20017827
4249,109188651.30321181
4250,44624613.99994397
4251,17695195.836229466
4252,273226609.6033737
4253,68858443.7133573
4254,61203605.58342855
4255,76566028.65104362
4256,297500119.8139279
4257,171018972.8371556
4258,35527588.96535909
4259,6179281.1402516635
4260,200070592.78209049
4261,24368480.5325469
4262,8211878.361736621
4263,24808724.2883407
4264,520399616.1042513
4265,65240256.74231369
4266,36427057.47737839
4267,42570234.05515653
4268,13975549.604420891
4269,18585768.01050697
