id,revenue
3348,18447095.480537526
3349,88858952.65493684
3350,179516791.82961097
3351,74450917.5974214
3352,8981371.588836586
3353,82072912.98680705
3354,8551148.227174819
3355,4699568.768051142
3356,24207662.755093303
3357,3081272.04268411
3358,25625734.633079015
3359,49365674.70377266
3360,32663748.72780648
3361,222294199.46641004
3362,31138170.126156583
3363,19056104.76502404
3364,27683838.19129743
3365,3657734.27212163
3366,93100040.39802054
3367,122757725.45131736
3368,3865915.2206306863
3369,74024504.02983527
3370,62924383.073150486
3371,43474091.62664039
3372,47439592.68839176
3373,71174127.2545361
3374,12898634.13078588
3375,93640732.0022277
3376,41606314.14758019
3377,22907779.24628539
3378,15296842.218465475
3379,278226091.9179785
3380,52425411.89876253
3381,15467372.811110701
3382,2789521.6714122146
3383,8356122.972611839
3384,60923488.9364369
3385,127835331.44996881
3386,7306078.595004571
3387,8964698.069690078
3388,134125032.56792572
3389,940229730.2183987
3390,16740218.479496963
3391,18264892.150320645
3392,32378329.41488562
3393,8948373.941224692
3394,178939937.50550273
3395,119204678.44704112
3396,22597718.204686824
3397,1549959.940741954
3398,334747417.6669822
3399,110605429.63343279
3400,20702199.596675538
3401,4668508.366577794
3402,3872793.8440528754
3403,126318568.0484801
3404,35781910.98775574
3405,31729074.13971214
3406,157960113.03357142
3407,246371411.01767772
3408,54284254.02370716
3409,3533217.6024049823
3410,37860496.63872594
3411,81069316.09023331
3412,15725767.1289267
3413,57120025.43778202
3414,11390861.46169911
3415,37290218.168584
3416,92431529.73474966
3417,71871632.94322662
3418,83485941.8652383
3419,294390201.4186969
3420,5970424.532169372
3421,22219985.426313605
3422,11561850.112129223
3423,506701366.15727925
3424,2429095.0107855597
3425,12952717.338017924
3426,122600341.44216639
3427,37088934.47405233
3428,18180268.432926193
3429,65715902.464897096
3430,831413391.6486528
3431,8275705.963162239
3432,21771412.631461058
3433,12971723.707074326
3434,13196823.305715626
3435,256186922.5835461
3436,233071396.9488226
3437,27090692.866747715
3438,26203185.73906883
3439,108414688.25534151
3440,64290950.828712985
3441,118116139.27339682
3442,11340718.917888694
3443,6842216.98555911
3444,4672557.781190737
3445,54760049.277063645
3446,1593194.741355224
3447,17977957.020448606
3448,59801929.301299855
3449,12062671.98386962
3450,62579131.35776206
3451,70447890.5479774
3452,38097788.03393491
3453,52935561.10643935
3454,20574261.758997455
3455,22790606.71763523
3456,106609464.85803072
3457,20583680.267556857
3458,24584398.92127162
3459,798628548.0718791
3460,55472754.028610915
3461,21122780.25393359
3462,17269307.409531
3463,58631046.7724211
3464,2339760.4925942635
3465,50731633.3917344
3466,50086732.25080459
3467,22328778.537969097
3468,122753587.94592604
3469,11782876.618666947
3470,1563133.5420683336
3471,52728441.20879605
3472,4409734.358428476
3473,75579552.49865922
3474,50894721.25573697
3475,345628814.0461856
3476,6913515.230868799
3477,51552383.63038191
3478,14018758.842257971
3479,202662726.3941167
3480,20421583.126733355
3481,14703986.900975076
3482,3866777.7151460284
3483,8836042.156324022
3484,4982384.209071044
3485,103229396.8962854
3486,158402267.65666473
3487,57552051.78974435
3488,126617942.10115072
3489,18045995.623074587
3490,42279161.7230576
3491,43716178.97855234
3492,5077432.570663225
3493,44739464.790373586
3494,10707448.422027225
3495,105694294.85722344
3496,17300441.004931808
3497,75674808.65833884
3498,3465115.5015647206
3499,20221608.818245344
3500,1982456.4903016908
3501,183284732.1240094
3502,53220603.74524222
3503,48031592.320733875
3504,90791467.31614439
3505,10330913.263988685
3506,147351516.97438142
3507,275390164.36132073
3508,28790013.385305494
3509,23621185.323707074
3510,38915898.85820153
3511,40761939.55684603
3512,166334794.15783396
3513,14464465.83506564
3514,32108720.893152658
3515,3188591.0933017666
3516,34366423.3527824
3517,690840715.456603
3518,39107528.6502867
3519,15836565.480102446
3520,14365021.566857507
3521,3994253.0006755847
3522,30400385.55763832
3523,61836800.17036619
3524,83471900.32023421
3525,193743319.83577377
3526,52947058.44654108
3527,35119457.45160392
3528,5892277.095563794
3529,585392309.2964768
3530,68910918.4319498
3531,101206114.49137646
3532,57838585.91493742
3533,27272836.02094029
3534,48815784.50691789
3535,287811121.3744299
3536,15276557.582003906
3537,94561033.01465198
3538,65739383.70973495
3539,41768328.39922778
3540,49438586.69369795
3541,30425140.636516225
3542,20053004.16052118
3543,2671390.65635042
3544,58676526.60896226
3545,4160366.7048522644
3546,6341610.47008087
3547,191527692.84858257
3548,497001964.5128913
3549,6933137.164784011
3550,454811349.9883297
3551,177216886.8861091
3552,76249843.61840957
3553,143597817.88675046
3554,196016662.51153317
3555,124790493.02281544
3556,60394227.95230923
3557,25367980.893256642
3558,190836602.87373555
3559,69940710.2084013
3560,15035975.736298675
3561,76432937.63760644
3562,16126563.869597241
3563,15388563.837766249
3564,4200147.186337067
3565,10851079.312343972
3566,59804224.03574144
3567,31539757.39976709
3568,5432290.009271678
3569,143423444.15315256
3570,7859251.325422495
3571,45226210.984784834
3572,173607992.48895016
3573,17062774.822293073
3574,17874131.235272173
3575,16011993.149495952
3576,35622295.07045204
3577,20566734.14714902
3578,84047244.62013516
3579,39295813.98170423
3580,67283818.63938381
3581,48416984.67592348
3582,116902230.84045349
3583,2476684.3090218897
3584,24891506.292292975
3585,89993335.41453421
3586,45303752.842422284
3587,40196174.69052824
3588,7863281.715318957
3589,20110473.937764816
3590,62796894.07463323
3591,457344140.6936295
3592,4248767.925400175
3593,2968208.252753181
3594,13821789.94637621
3595,21517500.227902517
3596,31053372.03650067
3597,37431759.342257254
3598,90558770.52947631
3599,16142366.890064359
3600,10531369.401058747
3601,9695422.338397147
3602,9160988.84539895
3603,22339035.860156506
3604,4718973.707753381
3605,61215436.019849055
3606,21202133.823548768
3607,62629243.537440635
3608,159029460.4042967
3609,6750815.307723509
3610,47514506.877967045
3611,2808053.5311185247
3612,13103137.179271696
3613,31559856.46441335
3614,94397165.5867681
3615,76523393.0350743
3616,30318386.920669265
3617,28239812.817148164
3618,89760954.00887167
3619,1847982.1846736744
3620,122930238.18275252
3621,360610637.56512415
3622,280574837.27636427
3623,137837194.9311248
3624,2952159.117012992
3625,5750329.531780894
3626,47061733.75796973
3627,64142611.09000369
3628,501660732.1878137
3629,7510501.388499477
3630,9687735.194763072
3631,139800386.086949
3632,55665704.17209337
3633,69455464.16776076
3634,2998477.77513831
3635,11462413.48317379
3636,51892858.73426502
3637,3650702.6729592923
3638,33664918.051783554
3639,114447078.18893495
3640,475976016.5371034
3641,30188574.440815255
3642,6411920.872107905
3643,28406387.41733672
3644,15535300.58037191
3645,26442006.335591644
3646,36951297.73687181
3647,64496600.925810464
3648,11330824.7602088
3649,13243629.639274864
3650,43807488.93722406
3651,455419399.13184744
3652,19715000.59373402
3653,292805267.7276741
3654,35400665.001642875
3655,37085150.520934805
3656,18883536.93811853
3657,2290325.2204352627
3658,13318747.64996486
3659,70112931.03121299
3660,320331489.6840621
3661,24574361.939828686
3662,36717126.41990585
3663,429266940.2428959
3664,3458817.0341561656
3665,4852249.490720818
3666,18289830.966243815
3667,147953628.5057975
3668,38366678.08239181
3669,6080217.457911044
3670,51803828.007046334
3671,59613546.15989284
3672,15975601.100781929
3673,187398076.9952319
3674,29687969.061107323
3675,439798530.8399863
3676,102305665.83434035
3677,16380036.30829118
3678,45167262.62644614
3679,47736936.457484655
3680,8086268.938126559
3681,10892693.719299657
3682,190191298.10177273
3683,13164243.571517844
3684,101363233.18851443
3685,154513028.59094518
3686,11580425.122470189
3687,128985700.1483199
3688,8740130.484120838
3689,4463744.273689143
3690,99354154.25050531
3691,7773071.885183344
3692,6341426.07243566
3693,120848642.97345825
3694,83795325.66504724
3695,139804881.7726291
3696,45641089.78814306
3697,44570923.148597345
3698,60849313.27271898
3699,17622819.19937387
3700,17983365.731341854
3701,71050059.11637452
3702,1916824.5006394098
3703,52721486.31574145
3704,81193293.68055299
3705,12897037.804273281
3706,91066231.40903719
3707,4364572.34980666
3708,23552660.344353586
3709,319243585.5864013
3710,46619490.84139406
3711,7598799.076074213
3712,38589573.71583199
3713,51301352.93454682
3714,3811037.6241750484
3715,36889746.72133454
3716,5632685.2570581045
3717,1590005.2997188198
3718,15201491.243963594
3719,82885467.9161127
3720,23243194.420728188
3721,2486381.468206201
3722,58299761.74403528
3723,3450536.8827489004
3724,17353824.81904154
3725,47348467.566378295
3726,31030974.954685736
3727,112568412.25055775
3728,108373055.46037644
3729,39701753.191108435
3730,62668996.83214614
3731,177103028.68387395
3732,3940154.4809887703
3733,178568660.32050404
3734,421756164.76885337
3735,18252140.86120902
3736,20981189.720046353
3737,23673013.60057045
3738,1747667.8609905392
3739,17523933.513653334
3740,35220090.40522372
3741,7829156.531416714
3742,98206099.61529866
3743,30619274.207317047
3744,126849755.20906483
3745,68194741.146242
3746,146833454.88216764
3747,4080791.019206937
3748,15431774.780144768
3749,13400393.812124155
3750,4765089.44447676
3751,18239438.753743466
3752,2968454.4124979936
3753,23055636.370108183
3754,46320318.43692898
3755,61048350.584105484
3756,108798199.4585747
3757,407198872.75390124
3758,170955167.43892795
3759,12123266.53917123
3760,185563929.05653748
3761,54460431.61656024
3762,279270468.0717401
3763,10496766.863386255
3764,43121699.88704142
3765,18720780.448806584
3766,18661775.39075114
3767,39247835.80804616
3768,30894171.102915663
3769,5511459.395904942
3770,9921582.31458859
3771,64854314.23421821
3772,54084013.87703013
3773,52279317.21244382
3774,28524613.976278834
3775,182385757.9755523
3776,78107577.1540694
3777,3426776.7918199175
3778,1559289.9036422588
3779,37101272.53118639
3780,1704873.9618135786
3781,19873044.31320563
3782,6722313.475712469
3783,42178093.03466885
3784,13358154.421351159
3785,416893654.57136726
3786,29563730.02512045
3787,209517311.21332934
3788,521021165.97027963
3789,18976043.10322887
3790,5285365.005603309
3791,18922443.633388456
3792,1655866.2464260394
3793,6480779.481209324
3794,4404878.329992548
3795,491095122.35173774
3796,17991536.61519784
3797,34745876.76823646
3798,57557542.79473234
3799,32381938.723693937
3800,3820481.5803718376
3801,69019561.53239225
3802,2395080.553354091
3803,19414632.463065177
3804,1981377.656649646
3805,7369017.095665343
3806,112307283.10201731
3807,10155694.642588388
3808,6218708.219958637
3809,43359903.006160066
3810,16825007.795784317
3811,29836355.61088753
3812,10636387.982218586
3813,3293192.9941237997
3814,11951389.65535346
3815,100419095.11664057
3816,92328933.85402797
3817,150267517.45598638
3818,109781475.50577967
3819,61263431.465287946
3820,88655647.4525975
3821,83459249.10104926
3822,13090394.084482847
3823,11547187.856183952
3824,6569955.822978396
3825,12796871.459204638
3826,65581098.41699001
3827,44136869.92590939
3828,14517876.09606967
3829,1329183.3418503916
3830,58555368.23648609
3831,1937889.3235058829
3832,233089632.92879018
3833,32236358.210516635
3834,32515183.919433966
3835,18579402.850298803
3836,5199062.922089635
3837,35617523.299349524
3838,81638487.44239531
3839,11799320.221008113
3840,26828909.480425574
3841,34722384.516241506
3842,16507595.995031945
3843,49573707.815183274
3844,2768296.4800244076
3845,2078999.5587535752
3846,8207562.634067664
3847,1763238.827715382
3848,4375033.169689319
3849,121369426.00410418
3850,42679075.00373674
3851,54529207.26794655
3852,3101140.082681534
3853,113046087.24635786
3854,3365073.4484294266
3855,3831086.705220668
3856,34590913.262782566
3857,800512895.1996105
3858,2318972.7374571376
3859,37538487.153525926
3860,38309215.58701368
3861,76055910.39723472
3862,13867652.98174537
3863,124285170.59835388
3864,78301440.55954118
3865,61136065.070330955
3866,14758897.477123728
3867,93233989.20720577
3868,12658705.619956559
3869,67804851.69749945
3870,126719225.50405572
3871,645206902.7942321
3872,29071921.44972779
3873,71872173.88479413
3874,5451895.019650195
3875,57096798.53740456
3876,4645031.374592849
3877,76107760.95918614
3878,103373863.6482614
3879,362824213.476883
3880,12215722.168590834
3881,1127071.2606635776
3882,13207380.30980392
3883,2802661.4424181557
3884,127175030.89480092
3885,14185531.678325258
3886,47733883.73452492
3887,13953379.36561605
3888,12791871.247277413
3889,92633802.84377131
3890,125776027.11309862
3891,9775535.858204108
3892,19755193.76768186
3893,485954598.3762054
3894,90478404.23940207
3895,45049516.15920874
3896,44973343.26996831
3897,28417174.794032127
3898,35358074.40819046
3899,662888209.3123666
3900,44202987.28494645
3901,13990674.469681285
3902,3095164.9158725874
3903,14936300.149811832
3904,11917085.942006344
3905,21560287.48941274
3906,73557111.88313311
3907,18892663.080901597
3908,20229935.828654718
3909,2286701.983799819
3910,49502507.47916348
3911,2974725.1739469827
3912,15036087.22919316
3913,101782414.89545184
3914,52170585.69834286
3915,280168144.42419875
3916,2251965.79207786
3917,15637512.072682664
3918,10497389.947152417
3919,62804306.57846305
3920,18352146.076229
3921,2368749.2828780366
3922,15433184.528313171
3923,41674450.312861264
3924,42705284.58811968
3925,232612281.40586254
3926,12574192.651275406
3927,64893107.42469846
3928,86593327.39348553
3929,40534117.183346674
3930,12814210.938095126
3931,13098737.27112207
3932,22870870.7081112
3933,37488599.0214718
3934,77372769.00019048
3935,1571271.7792410436
3936,7595076.554284231
3937,268574103.1841038
3938,9135285.903377792
3939,54649123.278804846
3940,4450110.11886287
3941,41047867.72433517
3942,230853147.42015216
3943,868508910.2298837
3944,51087581.024097204
3945,46061414.34706085
3946,6208953.819286328
3947,69863496.42092584
3948,15187985.259624973
3949,11943116.589417115
3950,6244853.508178101
3951,46405971.99853464
3952,49008226.31747233
3953,100075155.82642479
3954,477486204.5838094
3955,45698093.41386539
3956,107833756.34868486
3957,24185020.671576146
3958,8954063.090346703
3959,13420968.355073659
3960,3575794.29288092
3961,73272997.32502314
3962,8329450.2417064905
3963,26883998.678792074
3964,788755631.1085572
3965,136893145.30866224
3966,59441551.08478795
3967,431935345.49891585
3968,69361843.2209367
3969,16797918.777494684
3970,29222103.74074404
3971,17640437.6852517
3972,33581941.97928087
3973,82835327.88872045
3974,1918506.1464982585
3975,136831331.89922455
3976,81155575.30383198
3977,133460562.14019617
3978,139610559.95548218
3979,15254780.540988129
3980,1735738.3534760904
3981,4959924.443069015
3982,8553789.807743736
3983,28047036.8215984
3984,251128143.85694867
3985,9735131.555032367
3986,993109788.6122099
3987,33483460.45178339
3988,16500932.399533644
3989,51933984.91385381
3990,52437909.5068402
3991,2251646.1214833474
3992,7429543.846954343
3993,15052133.406870527
3994,54129581.3742049
3995,48491100.31402544
3996,59712360.20370063
3997,15326113.939380962
3998,99197099.60126269
3999,23534546.042515326
4000,69736960.18476954
4001,15993798.772336204
4002,196854045.32734683
4003,2080425.9665800564
4004,71291268.38519922
4005,2901432.880491471
4006,34406026.36041579
4007,3729557.4684804035
4008,16349790.985872347
4009,25406902.045378618
4010,6162811.588570574
4011,27124667.311148115
4012,207647758.6021225
4013,71596978.26266982
4014,2477821.9767087284
4015,62097525.95993958
4016,34211263.16606856
4017,15670137.013123477
4018,81389405.8341139
4019,393233162.7918361
4020,22681834.509855732
4021,53051216.785844356
4022,26050025.683062024
4023,185664168.87304986
4024,50801163.97076487
4025,2141899.796259842
4026,63610839.67080546
4027,86703022.13231762
4028,5026830.360984855
4029,1407840.1931761086
4030,33653078.093026735
4031,134135196.70208913
4032,2390598.3681731536
4033,3287333.9613917326
4034,3249691.227891236
4035,111434123.47626509
4036,7425583.325124886
4037,51759538.15963933
4038,21388531.760585103
4039,42779618.68641884
4040,16625608.06991979
4041,9695383.138441535
4042,43547233.109662265
4043,14379945.78423181
4044,103291731.52332455
4045,104622072.8273983
4046,20003014.05799152
4047,570021275.3542539
4048,21019415.225467436
4049,1762723.726819924
4050,3751508.4665883617
4051,464881630.81939554
4052,22020786.185550243
4053,3589805.27865666
4054,2528841.0158511833
4055,11986199.547854653
4056,12128945.500719013
4057,4309439.537756068
4058,38391401.15787674
4059,6395739.476401147
4060,50735801.84862282
4061,108430300.79710531
4062,35863007.22665461
4063,17239465.52895053
4064,378957494.4666124
4065,159019197.08002204
4066,26378207.619475514
4067,51045592.52568423
4068,34209133.774382494
4069,24476942.386651043
4070,26223630.09021044
4071,19445155.689904377
4072,39696514.71816295
4073,140824464.08056337
4074,7058661.681753338
4075,12435511.445574181
4076,51514952.026732065
4077,392069742.9833254
4078,10141799.603683133
4079,128503006.32844563
4080,15805321.85206229
4081,15790645.093444593
4082,268916715.9637318
4083,80604651.56010903
4084,1640959.7549968087
4085,16201815.70542839
4086,114292525.99861027
4087,10034764.116799416
4088,53847433.326594055
4089,27657896.791257862
4090,4965668.567004355
4091,137181003.57336885
4092,46351522.205623046
4093,58046825.15696857
4094,10728678.061468711
4095,171268640.217216
4096,29953842.90917305
4097,45127811.2079165
4098,13371258.079204354
4099,17626665.835581485
4100,81120293.78653383
4101,53067170.37397334
4102,12311048.499049373
4103,52717199.1466162
4104,19994612.22506383
4105,2933386.130632138
4106,12912792.453947304
4107,2993473.476246525
4108,18287205.66008196
4109,3032253.457083257
4110,60299978.55745654
4111,6767868.335951648
4112,21533261.64037345
4113,11629994.006651446
4114,359526172.4306706
4115,7599137.548894955
4116,19229586.887784883
4117,19012694.11081965
4118,73326064.72034085
4119,29833810.54812035
4120,8106520.992687908
4121,13357348.817075664
4122,176092008.26117024
4123,22406680.27039296
4124,47270536.78167874
4125,33537824.64812228
4126,9224381.68540577
4127,9035928.85527663
4128,25313263.48631678
4129,7218478.249491335
4130,11121277.18846419
4131,172769551.165129
4132,139164225.33776453
4133,41625042.703539394
4134,20882399.449612983
4135,13892924.455133112
4136,507447158.042512
4137,7958486.575966372
4138,44703889.15576987
4139,29799079.680960592
4140,9703163.420181243
4141,19388303.12159467
4142,63997671.59435367
4143,42208628.174973905
4144,6010841.287364832
4145,42933134.233737744
4146,6410460.169385096
4147,2456728.0589901283
4148,38024997.9269735
4149,14279845.18054389
4150,4973167.481766809
4151,9072529.184262216
4152,43995210.77662641
4153,30318195.469725955
4154,6270924.947511775
4155,40673752.670522444
4156,12278587.03510581
4157,5966106.8582917955
4158,11422488.708984068
4159,85321761.46457933
4160,403709765.4793162
4161,92228017.97936617
4162,53444965.47870493
4163,154843191.7097367
4164,15099364.813379647
4165,15377544.872087
4166,12741301.260024088
4167,86896693.85831974
4168,14064898.041485868
4169,14042957.07336901
4170,14637998.091901183
4171,141339102.04921323
4172,103046325.05253449
4173,35012240.46744975
4174,8897853.899014974
4175,11008275.721569572
4176,19531846.92933129
4177,1305843.5491681478
4178,497919540.8684034
4179,4986758.233417176
4180,99401482.49309961
4181,42480769.14584887
4182,13831080.529199738
4183,71985433.26298928
4184,28930109.033701472
4185,8331467.813520371
4186,30177765.455427404
4187,24863517.13912504
4188,20814198.346864387
4189,9503402.338980367
4190,1185943.8166705035
4191,6869309.535090958
4192,1766271.3928360501
4193,320202352.2970524
4194,217184302.38274705
4195,22121270.973246023
4196,30208608.4084958
4197,46330484.118045464
4198,2062234.0327084716
4199,31969021.1243903
4200,108442794.03556246
4201,60800971.21528812
4202,137287600.87442505
4203,33277865.97947376
4204,70267788.7632158
4205,8088277.096231439
4206,41042837.071256585
4207,410864057.92447656
4208,666181006.7929474
4209,90095181.35810293
4210,101571370.77449621
4211,40928974.32969233
4212,548011120.8163551
4213,3039601.7561856704
4214,51004641.970903546
4215,9283491.25625002
4216,3637778.7058161646
4217,6477628.69671034
4218,46182148.335171916
4219,13391106.02109232
4220,45493996.37765395
4221,1606581.2921152213
4222,8038269.087234367
4223,102327770.93869333
4224,8836677.289330374
4225,35838726.51568221
4226,39212045.51728368
4227,39732851.406173535
4228,1438043.4490568563
4229,86058651.73266225
4230,22947880.225121602
4231,7738193.8806887185
4232,56542117.41636439
4233,62677701.73072321
4234,52963469.04791277
4235,28564651.968078796
4236,17444416.706817854
4237,5895609.488491032
4238,66326219.51869878
4239,211669606.17523056
4240,355685347.61975557
4241,100905656.34057827
4242,47051705.10790145
4243,4584379.489632012
4244,61595566.75828398
4245,16058258.1302146
4246,4357294.44675975
4247,62380901.26877767
4248,23521252.292400517
4249,41163609.5355332
4250,44401896.21344838
4251,4895455.27606193
4252,190342260.2115662
4253,94223298.048565
4254,61009614.37062155
4255,83851247.69203286
4256,411145633.9409367
4257,139631771.39226726
4258,28498582.228217706
4259,15409909.019261446
4260,164954190.6835755
4261,16920446.392991673
4262,3834707.191137899
4263,5746635.377115951
